model,location,target_end_date,target_variable,value,location_name,population
Observed Data (JHU),CZ,2020-12-26,inc death,679,Czechia,10591323
Observed Data (JHU),CZ,2021-01-02,inc death,877,Czechia,10591323
Observed Data (JHU),CZ,2021-01-09,inc death,1151,Czechia,10591323
Observed Data (JHU),CZ,2021-01-16,inc death,1237,Czechia,10591323
Observed Data (JHU),CZ,2021-01-23,inc death,1055,Czechia,10591323
Observed Data (JHU),CZ,2021-01-30,inc death,941,Czechia,10591323
Observed Data (JHU),CZ,2021-02-06,inc death,918,Czechia,10591323
Observed Data (JHU),CZ,2021-02-13,inc death,929,Czechia,10591323
Observed Data (JHU),CZ,2021-02-20,inc death,1039,Czechia,10591323
Observed Data (JHU),CZ,2021-02-27,inc death,1097,Czechia,10591323
Observed Data (JHU),CZ,2021-03-06,inc death,1364,Czechia,10591323
Observed Data (JHU),CZ,2021-03-13,inc death,1525,Czechia,10591323
Observed Data (JHU),CZ,2021-03-20,inc death,1447,Czechia,10591323
Observed Data (JHU),CZ,2021-03-27,inc death,1248,Czechia,10591323
Observed Data (JHU),CZ,2021-04-03,inc death,1089,Czechia,10591323
Observed Data (JHU),CZ,2021-04-10,inc death,867,Czechia,10591323
Observed Data (JHU),CZ,2021-04-17,inc death,662,Czechia,10591323
Observed Data (JHU),CZ,2021-04-24,inc death,524,Czechia,10591323
Observed Data (JHU),CZ,2021-05-01,inc death,396,Czechia,10591323
Observed Data (JHU),CZ,2021-05-08,inc death,331,Czechia,10591323
Observed Data (JHU),CZ,2021-05-15,inc death,239,Czechia,10591323
Observed Data (JHU),CZ,2021-05-22,inc death,126,Czechia,10591323
Observed Data (JHU),CZ,2021-05-29,inc death,89,Czechia,10591323
Observed Data (JHU),CZ,2021-06-05,inc death,56,Czechia,10591323
Observed Data (JHU),CZ,2021-06-12,inc death,67,Czechia,10591323
Observed Data (JHU),CZ,2021-06-19,inc death,54,Czechia,10591323
Observed Data (JHU),CZ,2021-06-26,inc death,18,Czechia,10591323
Observed Data (JHU),CZ,2021-07-03,inc death,14,Czechia,10591323
Observed Data (JHU),CZ,2021-07-10,inc death,21,Czechia,10591323
Observed Data (JHU),CZ,2021-07-17,inc death,5,Czechia,10591323
Observed Data (JHU),CZ,2021-07-24,inc death,21,Czechia,10591323
Observed Data (JHU),CZ,2021-07-31,inc death,16,Czechia,10591323
Observed Data (JHU),CZ,2021-08-07,inc death,-10,Czechia,10591323
Observed Data (JHU),CZ,2021-08-14,inc death,10,Czechia,10591323
Observed Data (JHU),CZ,2021-08-21,inc death,11,Czechia,10591323
Observed Data (JHU),CZ,2021-08-28,inc death,17,Czechia,10591323
Observed Data (JHU),CZ,2021-09-04,inc death,5,Czechia,10591323
Observed Data (JHU),CZ,2021-09-11,inc death,7,Czechia,10591323
Observed Data (JHU),CZ,2021-09-18,inc death,16,Czechia,10591323
Observed Data (JHU),CZ,2021-09-25,inc death,23,Czechia,10591323
Observed Data (JHU),CZ,2021-10-02,inc death,25,Czechia,10591323
Observed Data (JHU),CZ,2021-10-09,inc death,22,Czechia,10591323
Observed Data (JHU),CZ,2021-10-16,inc death,40,Czechia,10591323
Observed Data (JHU),CZ,2021-10-23,inc death,69,Czechia,10591323
Observed Data (JHU),CZ,2021-10-30,inc death,128,Czechia,10591323
Observed Data (JHU),CZ,2021-11-06,inc death,249,Czechia,10591323
Observed Data (JHU),CZ,2021-11-13,inc death,446,Czechia,10591323
Observed Data (JHU),CZ,2021-11-20,inc death,574,Czechia,10591323
Observed Data (JHU),CZ,2021-11-27,inc death,739,Czechia,10591323
Observed Data (JHU),CZ,2021-12-04,inc death,832,Czechia,10591323
Observed Data (JHU),CZ,2021-12-11,inc death,801,Czechia,10591323
Observed Data (JHU),CZ,2021-12-18,inc death,772,Czechia,10591323
Observed Data (JHU),CZ,2021-12-25,inc death,543,Czechia,10591323
Observed Data (JHU),CZ,2022-01-01,inc death,490,Czechia,10591323
Observed Data (JHU),CZ,2022-01-08,inc death,376,Czechia,10591323
Observed Data (JHU),CZ,2022-01-15,inc death,270,Czechia,10591323
Observed Data (JHU),CZ,2022-01-22,inc death,193,Czechia,10591323
Observed Data (JHU),CZ,2022-01-29,inc death,147,Czechia,10591323
Observed Data (JHU),CZ,2022-02-05,inc death,242,Czechia,10591323
Observed Data (JHU),CZ,2022-02-12,inc death,355,Czechia,10591323
Observed Data (JHU),CZ,2022-02-19,inc death,423,Czechia,10591323
Observed Data (JHU),CZ,2022-02-26,inc death,370,Czechia,10591323
Observed Data (JHU),CZ,2022-03-05,inc death,334,Czechia,10591323
Observed Data (JHU),CZ,2022-03-12,inc death,234,Czechia,10591323
Observed Data (JHU),CZ,2022-03-19,inc death,226,Czechia,10591323
Observed Data (JHU),CZ,2022-03-26,inc death,175,Czechia,10591323
Observed Data (JHU),CZ,2022-04-02,inc death,188,Czechia,10591323
Observed Data (JHU),CZ,2022-04-09,inc death,165,Czechia,10591323
Observed Data (JHU),CZ,2022-04-16,inc death,100,Czechia,10591323
Observed Data (JHU),CZ,2022-04-23,inc death,101,Czechia,10591323
Observed Data (JHU),CZ,2022-04-30,inc death,74,Czechia,10591323
Observed Data (JHU),CZ,2022-05-07,inc death,60,Czechia,10591323
Observed Data (JHU),CZ,2022-05-14,inc death,30,Czechia,10591323
Observed Data (JHU),CZ,2022-05-21,inc death,21,Czechia,10591323
Observed Data (JHU),CZ,2022-05-28,inc death,15,Czechia,10591323
Observed Data (JHU),CZ,2022-06-04,inc death,10,Czechia,10591323
Observed Data (JHU),CZ,2022-06-11,inc death,10,Czechia,10591323
Observed Data (JHU),CZ,2022-06-18,inc death,6,Czechia,10591323
Observed Data (JHU),CZ,2022-06-25,inc death,6,Czechia,10591323
Observed Data (JHU),CZ,2022-07-02,inc death,8,Czechia,10591323
Observed Data (JHU),CZ,2022-07-09,inc death,11,Czechia,10591323
Observed Data (JHU),CZ,2022-07-16,inc death,20,Czechia,10591323
Observed Data (JHU),CZ,2022-07-23,inc death,31,Czechia,10591323
Observed Data (JHU),CZ,2022-07-30,inc death,86,Czechia,10591323
Observed Data (JHU),CZ,2022-08-06,inc death,86,Czechia,10591323
Observed Data (JHU),CZ,2022-08-13,inc death,86,Czechia,10591323
Observed Data (JHU),CZ,2022-08-20,inc death,78,Czechia,10591323
Observed Data (JHU),CZ,2022-08-27,inc death,68,Czechia,10591323
Observed Data (JHU),CZ,2022-09-03,inc death,61,Czechia,10591323
Observed Data (JHU),CZ,2022-09-10,inc death,58,Czechia,10591323
Observed Data (JHU),CZ,2022-09-17,inc death,47,Czechia,10591323
Observed Data (JHU),CZ,2022-09-24,inc death,59,Czechia,10591323
Observed Data (JHU),CZ,2022-10-01,inc death,95,Czechia,10591323
Observed Data (JHU),CZ,2022-10-08,inc death,127,Czechia,10591323
Observed Data (JHU),CZ,2022-10-15,inc death,146,Czechia,10591323
Observed Data (JHU),CZ,2022-10-22,inc death,112,Czechia,10591323
Observed Data (JHU),CZ,2022-10-29,inc death,78,Czechia,10591323
Observed Data (JHU),CZ,2022-11-05,inc death,78,Czechia,10591323
Observed Data (JHU),CZ,2022-11-12,inc death,62,Czechia,10591323
Observed Data (JHU),CZ,2022-11-19,inc death,41,Czechia,10591323
Observed Data (JHU),CZ,2022-11-26,inc death,46,Czechia,10591323
Observed Data (JHU),CZ,2022-12-03,inc death,104,Czechia,10591323
Observed Data (JHU),CZ,2022-12-10,inc death,51,Czechia,10591323
Observed Data (JHU),CZ,2022-12-17,inc death,53,Czechia,10591323
Observed Data (JHU),CZ,2022-12-24,inc death,70,Czechia,10591323
Observed Data (JHU),CZ,2022-12-31,inc death,56,Czechia,10591323
Observed Data (JHU),CZ,2023-01-07,inc death,65,Czechia,10591323
Observed Data (JHU),CZ,2023-01-14,inc death,57,Czechia,10591323
Observed Data (JHU),CZ,2023-01-21,inc death,27,Czechia,10591323
Observed Data (JHU),CZ,2023-01-28,inc death,22,Czechia,10591323
Observed Data (JHU),CZ,2023-02-04,inc death,23,Czechia,10591323
Observed Data (JHU),DE,2020-01-25,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-02-01,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-02-08,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-02-15,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-02-22,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-02-29,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-03-07,inc death,0,Germany,82695000
Observed Data (JHU),DE,2020-03-14,inc death,8,Germany,82695000
Observed Data (JHU),DE,2020-03-21,inc death,39,Germany,82695000
Observed Data (JHU),DE,2020-03-28,inc death,278,Germany,82695000
Observed Data (JHU),DE,2020-04-04,inc death,833,Germany,82695000
Observed Data (JHU),DE,2020-04-11,inc death,1386,Germany,82695000
Observed Data (JHU),DE,2020-04-18,inc death,1566,Germany,82695000
Observed Data (JHU),DE,2020-04-25,inc death,1390,Germany,82695000
Observed Data (JHU),DE,2020-05-02,inc death,1075,Germany,82695000
Observed Data (JHU),DE,2020-05-09,inc death,794,Germany,82695000
Observed Data (JHU),DE,2020-05-16,inc death,512,Germany,82695000
Observed Data (JHU),DE,2020-05-23,inc death,335,Germany,82695000
Observed Data (JHU),DE,2020-05-30,inc death,273,Germany,82695000
Observed Data (JHU),DE,2020-06-06,inc death,157,Germany,82695000
Observed Data (JHU),DE,2020-06-13,inc death,135,Germany,82695000
Observed Data (JHU),DE,2020-06-20,inc death,102,Germany,82695000
Observed Data (JHU),DE,2020-06-27,inc death,71,Germany,82695000
Observed Data (JHU),DE,2020-07-04,inc death,56,Germany,82695000
Observed Data (JHU),DE,2020-07-11,inc death,50,Germany,82695000
Observed Data (JHU),DE,2020-07-18,inc death,23,Germany,82695000
Observed Data (JHU),DE,2020-07-25,inc death,35,Germany,82695000
Observed Data (JHU),DE,2020-08-01,inc death,30,Germany,82695000
Observed Data (JHU),DE,2020-08-08,inc death,47,Germany,82695000
Observed Data (JHU),DE,2020-08-15,inc death,36,Germany,82695000
Observed Data (JHU),DE,2020-08-22,inc death,36,Germany,82695000
Observed Data (JHU),DE,2020-08-29,inc death,22,Germany,82695000
Observed Data (JHU),DE,2020-09-05,inc death,35,Germany,82695000
Observed Data (JHU),DE,2020-09-12,inc death,23,Germany,82695000
Observed Data (JHU),DE,2020-09-19,inc death,37,Germany,82695000
Observed Data (JHU),DE,2020-09-26,inc death,68,Germany,82695000
Observed Data (JHU),DE,2020-10-03,inc death,75,Germany,82695000
Observed Data (JHU),DE,2020-10-10,inc death,77,Germany,82695000
Observed Data (JHU),DE,2020-10-17,inc death,163,Germany,82695000
Observed Data (JHU),DE,2020-10-24,inc death,236,Germany,82695000
Observed Data (JHU),DE,2020-10-31,inc death,449,Germany,82695000
Observed Data (JHU),DE,2020-11-07,inc death,774,Germany,82695000
Observed Data (JHU),DE,2020-11-14,inc death,1152,Germany,82695000
Observed Data (JHU),DE,2020-11-21,inc death,1506,Germany,82695000
Observed Data (JHU),DE,2020-11-28,inc death,2081,Germany,82695000
Observed Data (JHU),DE,2020-12-05,inc death,2552,Germany,82695000
Observed Data (JHU),DE,2020-12-12,inc death,2949,Germany,82695000
Observed Data (JHU),DE,2020-12-19,inc death,4174,Germany,82695000
Observed Data (JHU),DE,2020-12-26,inc death,3782,Germany,82695000
Observed Data (JHU),DE,2021-01-02,inc death,4538,Germany,82695000
Observed Data (JHU),DE,2021-01-09,inc death,5918,Germany,82695000
Observed Data (JHU),DE,2021-01-16,inc death,6096,Germany,82695000
Observed Data (JHU),DE,2021-01-23,inc death,5547,Germany,82695000
Observed Data (JHU),DE,2021-01-30,inc death,5025,Germany,82695000
Observed Data (JHU),DE,2021-02-06,inc death,4740,Germany,82695000
Observed Data (JHU),DE,2021-02-13,inc death,3456,Germany,82695000
Observed Data (JHU),DE,2021-02-20,inc death,2954,Germany,82695000
Observed Data (JHU),DE,2021-02-27,inc death,2192,Germany,82695000
Observed Data (JHU),DE,2021-03-06,inc death,1916,Germany,82695000
Observed Data (JHU),DE,2021-03-13,inc death,1497,Germany,82695000
Observed Data (JHU),DE,2021-03-20,inc death,1264,Germany,82695000
Observed Data (JHU),DE,2021-03-27,inc death,1215,Germany,82695000
Observed Data (JHU),DE,2021-04-03,inc death,1115,Germany,82695000
Observed Data (JHU),DE,2021-04-10,inc death,1354,Germany,82695000
Observed Data (JHU),DE,2021-04-17,inc death,1598,Germany,82695000
Observed Data (JHU),DE,2021-04-24,inc death,1597,Germany,82695000
Observed Data (JHU),DE,2021-05-01,inc death,1638,Germany,82695000
Observed Data (JHU),DE,2021-05-08,inc death,1566,Germany,82695000
Observed Data (JHU),DE,2021-05-15,inc death,1377,Germany,82695000
Observed Data (JHU),DE,2021-05-22,inc death,1273,Germany,82695000
Observed Data (JHU),DE,2021-05-29,inc death,1052,Germany,82695000
Observed Data (JHU),DE,2021-06-05,inc death,798,Germany,82695000
Observed Data (JHU),DE,2021-06-12,inc death,668,Germany,82695000
Observed Data (JHU),DE,2021-06-19,inc death,454,Germany,82695000
Observed Data (JHU),DE,2021-06-26,inc death,476,Germany,82695000
Observed Data (JHU),DE,2021-07-03,inc death,261,Germany,82695000
Observed Data (JHU),DE,2021-07-10,inc death,183,Germany,82695000
Observed Data (JHU),DE,2021-07-17,inc death,147,Germany,82695000
Observed Data (JHU),DE,2021-07-24,inc death,155,Germany,82695000
Observed Data (JHU),DE,2021-07-31,inc death,145,Germany,82695000
Observed Data (JHU),DE,2021-08-07,inc death,117,Germany,82695000
Observed Data (JHU),DE,2021-08-14,inc death,99,Germany,82695000
Observed Data (JHU),DE,2021-08-21,inc death,103,Germany,82695000
Observed Data (JHU),DE,2021-08-28,inc death,140,Germany,82695000
Observed Data (JHU),DE,2021-09-04,inc death,205,Germany,82695000
Observed Data (JHU),DE,2021-09-11,inc death,252,Germany,82695000
Observed Data (JHU),DE,2021-09-18,inc death,304,Germany,82695000
Observed Data (JHU),DE,2021-09-25,inc death,446,Germany,82695000
Observed Data (JHU),DE,2021-10-02,inc death,408,Germany,82695000
Observed Data (JHU),DE,2021-10-09,inc death,402,Germany,82695000
Observed Data (JHU),DE,2021-10-16,inc death,413,Germany,82695000
Observed Data (JHU),DE,2021-10-23,inc death,465,Germany,82695000
Observed Data (JHU),DE,2021-10-30,inc death,615,Germany,82695000
Observed Data (JHU),DE,2021-11-06,inc death,740,Germany,82695000
Observed Data (JHU),DE,2021-11-13,inc death,1043,Germany,82695000
Observed Data (JHU),DE,2021-11-20,inc death,1350,Germany,82695000
Observed Data (JHU),DE,2021-11-27,inc death,1737,Germany,82695000
Observed Data (JHU),DE,2021-12-04,inc death,2092,Germany,82695000
Observed Data (JHU),DE,2021-12-11,inc death,2428,Germany,82695000
Observed Data (JHU),DE,2021-12-18,inc death,2643,Germany,82695000
Observed Data (JHU),DE,2021-12-25,inc death,2110,Germany,82695000
Observed Data (JHU),DE,2022-01-01,inc death,1853,Germany,82695000
Observed Data (JHU),DE,2022-01-08,inc death,2030,Germany,82695000
Observed Data (JHU),DE,2022-01-15,inc death,1705,Germany,82695000
Observed Data (JHU),DE,2022-01-22,inc death,1148,Germany,82695000
Observed Data (JHU),DE,2022-01-29,inc death,999,Germany,82695000
Observed Data (JHU),DE,2022-02-05,inc death,1020,Germany,82695000
Observed Data (JHU),DE,2022-02-12,inc death,1175,Germany,82695000
Observed Data (JHU),DE,2022-02-19,inc death,1313,Germany,82695000
Observed Data (JHU),DE,2022-02-26,inc death,1379,Germany,82695000
Observed Data (JHU),DE,2022-03-05,inc death,1425,Germany,82695000
Observed Data (JHU),DE,2022-03-12,inc death,1476,Germany,82695000
Observed Data (JHU),DE,2022-03-19,inc death,1374,Germany,82695000
Observed Data (JHU),DE,2022-03-26,inc death,1464,Germany,82695000
Observed Data (JHU),DE,2022-04-02,inc death,1585,Germany,82695000
Observed Data (JHU),DE,2022-04-09,inc death,1675,Germany,82695000
Observed Data (JHU),DE,2022-04-16,inc death,1318,Germany,82695000
Observed Data (JHU),DE,2022-04-23,inc death,1233,Germany,82695000
Observed Data (JHU),DE,2022-04-30,inc death,1371,Germany,82695000
Observed Data (JHU),DE,2022-05-07,inc death,1047,Germany,82695000
Observed Data (JHU),DE,2022-05-14,inc death,1009,Germany,82695000
Observed Data (JHU),DE,2022-05-21,inc death,856,Germany,82695000
Observed Data (JHU),DE,2022-05-28,inc death,660,Germany,82695000
Observed Data (JHU),DE,2022-06-04,inc death,449,Germany,82695000
Observed Data (JHU),DE,2022-06-11,inc death,416,Germany,82695000
Observed Data (JHU),DE,2022-06-18,inc death,389,Germany,82695000
Observed Data (JHU),DE,2022-06-25,inc death,532,Germany,82695000
Observed Data (JHU),DE,2022-07-02,inc death,539,Germany,82695000
Observed Data (JHU),DE,2022-07-09,inc death,569,Germany,82695000
Observed Data (JHU),DE,2022-07-16,inc death,641,Germany,82695000
Observed Data (JHU),DE,2022-07-23,inc death,662,Germany,82695000
Observed Data (JHU),DE,2022-07-30,inc death,794,Germany,82695000
Observed Data (JHU),DE,2022-08-06,inc death,862,Germany,82695000
Observed Data (JHU),DE,2022-08-13,inc death,844,Germany,82695000
Observed Data (JHU),DE,2022-08-20,inc death,822,Germany,82695000
Observed Data (JHU),DE,2022-08-27,inc death,620,Germany,82695000
Observed Data (JHU),DE,2022-09-03,inc death,639,Germany,82695000
Observed Data (JHU),DE,2022-09-10,inc death,575,Germany,82695000
Observed Data (JHU),DE,2022-09-17,inc death,628,Germany,82695000
Observed Data (JHU),DE,2022-09-24,inc death,523,Germany,82695000
Observed Data (JHU),DE,2022-10-01,inc death,580,Germany,82695000
Observed Data (JHU),DE,2022-10-08,inc death,458,Germany,82695000
Observed Data (JHU),DE,2022-10-15,inc death,854,Germany,82695000
Observed Data (JHU),DE,2022-10-22,inc death,1018,Germany,82695000
Observed Data (JHU),DE,2022-10-29,inc death,1099,Germany,82695000
Observed Data (JHU),DE,2022-11-05,inc death,951,Germany,82695000
Observed Data (JHU),DE,2022-11-12,inc death,1075,Germany,82695000
Observed Data (JHU),DE,2022-11-19,inc death,1007,Germany,82695000
Observed Data (JHU),DE,2022-11-26,inc death,978,Germany,82695000
Observed Data (JHU),DE,2022-12-03,inc death,721,Germany,82695000
Observed Data (JHU),DE,2022-12-10,inc death,742,Germany,82695000
Observed Data (JHU),DE,2022-12-17,inc death,886,Germany,82695000
Observed Data (JHU),DE,2022-12-24,inc death,874,Germany,82695000
Observed Data (JHU),DE,2022-12-31,inc death,854,Germany,82695000
Observed Data (JHU),DE,2023-01-07,inc death,1223,Germany,82695000
Observed Data (JHU),DE,2023-01-14,inc death,1087,Germany,82695000
Observed Data (JHU),DE,2023-01-21,inc death,928,Germany,82695000
Observed Data (JHU),DE,2023-01-28,inc death,738,Germany,82695000
Observed Data (JHU),DE,2023-02-04,inc death,687,Germany,82695000
Observed Data (JHU),DK,2020-01-25,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-02-01,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-02-08,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-02-15,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-02-22,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-02-29,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-03-07,inc death,0,Denmark,5769603
Observed Data (JHU),DK,2020-03-14,inc death,1,Denmark,5769603
Observed Data (JHU),DK,2020-03-21,inc death,12,Denmark,5769603
Observed Data (JHU),DK,2020-03-28,inc death,52,Denmark,5769603
Observed Data (JHU),DK,2020-04-04,inc death,96,Denmark,5769603
Observed Data (JHU),DK,2020-04-11,inc death,99,Denmark,5769603
Observed Data (JHU),DK,2020-04-18,inc death,86,Denmark,5769603
Observed Data (JHU),DK,2020-04-25,inc death,72,Denmark,5769603
Observed Data (JHU),DK,2020-05-02,inc death,57,Denmark,5769603
Observed Data (JHU),DK,2020-05-09,inc death,51,Denmark,5769603
Observed Data (JHU),DK,2020-05-16,inc death,17,Denmark,5769603
Observed Data (JHU),DK,2020-05-23,inc death,18,Denmark,5769603
Observed Data (JHU),DK,2020-05-30,inc death,10,Denmark,5769603
Observed Data (JHU),DK,2020-06-06,inc death,16,Denmark,5769603
Observed Data (JHU),DK,2020-06-13,inc death,10,Denmark,5769603
Observed Data (JHU),DK,2020-06-20,inc death,3,Denmark,5769603
Observed Data (JHU),DK,2020-06-27,inc death,4,Denmark,5769603
Observed Data (JHU),DK,2020-07-04,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-07-11,inc death,3,Denmark,5769603
Observed Data (JHU),DK,2020-07-18,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-07-25,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-08-01,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-08-08,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-08-15,inc death,4,Denmark,5769603
Observed Data (JHU),DK,2020-08-22,inc death,1,Denmark,5769603
Observed Data (JHU),DK,2020-08-29,inc death,2,Denmark,5769603
Observed Data (JHU),DK,2020-09-05,inc death,3,Denmark,5769603
Observed Data (JHU),DK,2020-09-12,inc death,3,Denmark,5769603
Observed Data (JHU),DK,2020-09-19,inc death,5,Denmark,5769603
Observed Data (JHU),DK,2020-09-26,inc death,13,Denmark,5769603
Observed Data (JHU),DK,2020-10-03,inc death,6,Denmark,5769603
Observed Data (JHU),DK,2020-10-10,inc death,13,Denmark,5769603
Observed Data (JHU),DK,2020-10-17,inc death,12,Denmark,5769603
Observed Data (JHU),DK,2020-10-24,inc death,21,Denmark,5769603
Observed Data (JHU),DK,2020-10-31,inc death,21,Denmark,5769603
Observed Data (JHU),DK,2020-11-07,inc death,19,Denmark,5769603
Observed Data (JHU),DK,2020-11-14,inc death,17,Denmark,5769603
