origin_date,scenario_id,target_variable,horizon,target_end_date,location,type,quantile,value
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.55,4.964251
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.6,6.463298
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.65,7.93222950000001
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.7,9.35851600000001
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.75,11.7616775
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.8,13.895156
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.85,16.390054
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.9,18.965051
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.95,23.79517
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.975,25.683813
2022-03-13,A-2022-02-25,inc case,11 wk,2022-05-28,DK,quantile,0.99,27.9742738
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.5,0.15861
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.55,1.0712435
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.6,1.986052
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.65,3.5473605
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.7,4.540433
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.75,5.986965
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.8,8.10918
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.85,10.4997645
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.9,12.214663
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.95,19.086984
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.975,22.256209
2022-03-13,A-2022-02-25,inc case,12 wk,2022-06-04,DK,quantile,0.99,31.7758874000001
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.65,0.0555135000000014
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.7,1.84111
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.75,3.318295
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.8,4.203758
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.85,5.6823
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.9,6.39093700000001
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.95,19.038735
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.975,24.004205
2022-03-13,A-2022-02-25,inc case,13 wk,2022-06-11,DK,quantile,0.99,27.7303100000001
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.8,0.15861
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.85,2.2972385
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.9,6.54744900000001
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.95,11.703308
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.975,14.1803225
2022-03-13,A-2022-02-25,inc case,14 wk,2022-06-18,DK,quantile,0.99,16.0509874000001
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.85,0.0749955000000029
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.9,2.77665000000001
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.95,7.058888
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.975,8.654263
2022-03-13,A-2022-02-25,inc case,15 wk,2022-06-25,DK,quantile,0.99,14.2783083000001
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.95,7.6832205
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.975,10.93403125
2022-03-13,A-2022-02-25,inc case,16 wk,2022-07-02,DK,quantile,0.99,19.2790963
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.95,2.0565175
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.975,4.60337025
2022-03-13,A-2022-02-25,inc case,17 wk,2022-07-09,DK,quantile,0.99,5.42370580000004
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.95,0.0420579999999976
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.975,1.08322025
2022-03-13,A-2022-02-25,inc case,18 wk,2022-07-16,DK,quantile,0.99,3.8487263
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.95,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.975,0
2022-03-13,A-2022-02-25,inc case,19 wk,2022-07-23,DK,quantile,0.99,0.00158610000000081
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.95,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.975,0
2022-03-13,A-2022-02-25,inc case,20 wk,2022-07-30,DK,quantile,0.99,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.95,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.975,0
2022-03-13,A-2022-02-25,inc case,21 wk,2022-08-06,DK,quantile,0.99,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.95,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.975,0
2022-03-13,A-2022-02-25,inc case,22 wk,2022-08-13,DK,quantile,0.99,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.8,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.85,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.9,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.95,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.975,0
2022-03-13,A-2022-02-25,inc case,23 wk,2022-08-20,DK,quantile,0.99,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.01,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.025,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.05,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.1,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.15,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.2,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.25,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.3,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.35,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.4,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.45,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.5,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.55,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.6,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.65,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.7,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.75,0
2022-03-13,A-2022-02-25,inc case,24 wk,2022-08-27,DK,quantile,0.8,0
