location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
DE,2022-03-05,inc case,927314,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
DE,2022-03-05,inc case,951220,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
DE,2022-03-05,inc case,975126,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
DE,2022-03-05,inc case,999418,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
DE,2022-03-05,inc case,1024525,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
DE,2022-03-05,inc case,1050984,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
DE,2022-03-05,inc case,1079538,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
DE,2022-03-05,inc case,1111333,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
DE,2022-03-05,inc case,1148395,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
DE,2022-03-05,inc case,1195027,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
DE,2022-03-05,inc case,1264144,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
DE,2022-03-05,inc case,1324091,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
DE,2022-03-05,inc case,1393794,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
DE,2022-03-05,inc case,619225,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
DE,2022-03-05,inc case,704080,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
DE,2022-03-05,inc case,777061,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
DE,2022-03-05,inc case,861202,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
DE,2022-03-05,inc case,917972,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
DE,2022-03-05,inc case,963091,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
DE,2022-03-05,inc case,1001799,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
DE,2022-03-05,inc case,1036560,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
DE,2022-03-05,inc case,1068772,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
DE,2022-03-05,inc case,1099337,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
DE,2022-03-05,inc case,1128910,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
DE,2022-03-05,inc case,1158013,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
DE,2022-03-05,inc case,1187116,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
DE,2022-03-05,inc case,1216689,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
DE,2022-03-05,inc case,1247254,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
DE,2022-03-05,inc case,1279466,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
DE,2022-03-05,inc case,1314227,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
DE,2022-03-05,inc case,1352935,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
DE,2022-03-05,inc case,1398054,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
DE,2022-03-05,inc case,1454824,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
DE,2022-03-05,inc case,1538965,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
DE,2022-03-05,inc case,1611946,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
DE,2022-03-05,inc case,1696801,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
DE,2022-03-05,inc death,637,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
DE,2022-03-05,inc death,724,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
DE,2022-03-05,inc death,799,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
DE,2022-03-05,inc death,886,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
DE,2022-03-05,inc death,944,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
DE,2022-03-05,inc death,991,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
DE,2022-03-05,inc death,1030,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
DE,2022-03-05,inc death,1066,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
DE,2022-03-05,inc death,1099,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
DE,2022-03-05,inc death,1131,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
DE,2022-03-05,inc death,1161,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
DE,2022-03-05,inc death,1191,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
DE,2022-03-05,inc death,1221,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
DE,2022-03-05,inc death,1251,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
DE,2022-03-05,inc death,1283,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
DE,2022-03-05,inc death,1316,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
DE,2022-03-05,inc death,1352,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
DE,2022-03-05,inc death,1391,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
DE,2022-03-05,inc death,1438,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
DE,2022-03-05,inc death,1496,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
DE,2022-03-05,inc death,1583,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
DE,2022-03-05,inc death,1658,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
DE,2022-03-05,inc death,1745,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
DE,2022-03-05,inc death,775,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
DE,2022-03-05,inc death,882,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
DE,2022-03-05,inc death,973,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
DE,2022-03-05,inc death,1078,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
DE,2022-03-05,inc death,1149,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
DE,2022-03-05,inc death,1206,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
DE,2022-03-05,inc death,1254,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
DE,2022-03-05,inc death,1298,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
DE,2022-03-05,inc death,1338,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
DE,2022-03-05,inc death,1377,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
DE,2022-03-05,inc death,1414,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
DE,2022-03-05,inc death,1450,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
DE,2022-03-05,inc death,1486,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
DE,2022-03-05,inc death,1523,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
DE,2022-03-05,inc death,1562,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
DE,2022-03-05,inc death,1602,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
DE,2022-03-05,inc death,1646,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
DE,2022-03-05,inc death,1694,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
DE,2022-03-05,inc death,1751,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
DE,2022-03-05,inc death,1822,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
DE,2022-03-05,inc death,1927,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
DE,2022-03-05,inc death,2018,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
DE,2022-03-05,inc death,2125,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
DE,2022-03-12,inc case,551547,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
DE,2022-03-12,inc case,627128,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
DE,2022-03-12,inc case,692132,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
DE,2022-03-12,inc case,767077,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
DE,2022-03-12,inc case,817643,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
DE,2022-03-12,inc case,857830,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
DE,2022-03-12,inc case,892308,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
DE,2022-03-12,inc case,923270,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
DE,2022-03-12,inc case,951960,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
DE,2022-03-12,inc case,979185,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
DE,2022-03-12,inc case,1005525,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
DE,2022-03-12,inc case,1031448,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
DE,2022-03-12,inc case,1057371,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
DE,2022-03-12,inc case,1083711,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
DE,2022-03-12,inc case,1110936,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
DE,2022-03-12,inc case,1139626,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
DE,2022-03-12,inc case,1170588,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
DE,2022-03-12,inc case,1205066,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
DE,2022-03-12,inc case,1245253,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
DE,2022-03-12,inc case,1295819,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
DE,2022-03-12,inc case,1370764,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
DE,2022-03-12,inc case,1435768,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
DE,2022-03-12,inc case,1511349,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
DE,2022-03-12,inc case,591010,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
DE,2022-03-12,inc case,671999,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
DE,2022-03-12,inc case,741654,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
DE,2022-03-12,inc case,821962,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
DE,2022-03-12,inc case,876146,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
DE,2022-03-12,inc case,919209,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
DE,2022-03-12,inc case,956153,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
DE,2022-03-12,inc case,989330,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
DE,2022-03-12,inc case,1020074,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
DE,2022-03-12,inc case,1049247,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
DE,2022-03-12,inc case,1077472,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
DE,2022-03-12,inc case,1105249,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
DE,2022-03-12,inc case,1133026,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
DE,2022-03-12,inc case,1161251,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
DE,2022-03-12,inc case,1190424,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
DE,2022-03-12,inc case,1221168,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
DE,2022-03-12,inc case,1254345,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
DE,2022-03-12,inc case,1291289,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
DE,2022-03-12,inc case,1334352,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
DE,2022-03-12,inc case,1388536,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
DE,2022-03-12,inc case,1468844,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
DE,2022-03-12,inc case,1538499,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
DE,2022-03-12,inc case,1619488,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
DE,2022-03-12,inc death,691,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
DE,2022-03-12,inc death,786,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
DE,2022-03-12,inc death,867,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
DE,2022-03-12,inc death,961,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
DE,2022-03-12,inc death,1024,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
DE,2022-03-12,inc death,1075,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
DE,2022-03-12,inc death,1118,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
DE,2022-03-12,inc death,1156,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
DE,2022-03-12,inc death,1192,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
DE,2022-03-12,inc death,1227,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
DE,2022-03-12,inc death,1260,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
DE,2022-03-12,inc death,1292,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
DE,2022-03-12,inc death,1324,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
DE,2022-03-12,inc death,1357,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
DE,2022-03-12,inc death,1392,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
DE,2022-03-12,inc death,1428,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
DE,2022-03-12,inc death,1466,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
DE,2022-03-12,inc death,1509,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
DE,2022-03-12,inc death,1560,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
DE,2022-03-12,inc death,1623,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
DE,2022-03-12,inc death,1717,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
DE,2022-03-12,inc death,1798,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
DE,2022-03-12,inc death,1893,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
DE,2022-03-12,inc death,740,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
DE,2022-03-12,inc death,841,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
DE,2022-03-12,inc death,929,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
DE,2022-03-12,inc death,1029,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
DE,2022-03-12,inc death,1097,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
DE,2022-03-12,inc death,1151,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
DE,2022-03-12,inc death,1197,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
DE,2022-03-12,inc death,1239,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
DE,2022-03-12,inc death,1277,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
DE,2022-03-12,inc death,1314,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
DE,2022-03-12,inc death,1349,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
DE,2022-03-12,inc death,1384,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
DE,2022-03-12,inc death,1419,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
DE,2022-03-12,inc death,1454,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
DE,2022-03-12,inc death,1491,A-2022-03-04,2022-02-26,2 wk,quantile,0.65
DE,2022-03-12,inc death,1529,A-2022-03-04,2022-02-26,2 wk,quantile,0.7
DE,2022-03-12,inc death,1571,A-2022-03-04,2022-02-26,2 wk,quantile,0.75
DE,2022-03-12,inc death,1617,A-2022-03-04,2022-02-26,2 wk,quantile,0.8
DE,2022-03-12,inc death,1671,A-2022-03-04,2022-02-26,2 wk,quantile,0.85
DE,2022-03-12,inc death,1739,A-2022-03-04,2022-02-26,2 wk,quantile,0.9
DE,2022-03-12,inc death,1839,A-2022-03-04,2022-02-26,2 wk,quantile,0.95
DE,2022-03-12,inc death,1927,A-2022-03-04,2022-02-26,2 wk,quantile,0.975
DE,2022-03-12,inc death,2028,A-2022-03-04,2022-02-26,2 wk,quantile,0.99
DK,2022-03-05,inc case,80968,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
DK,2022-03-05,inc case,92064,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
DK,2022-03-05,inc case,101607,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
DK,2022-03-05,inc case,112609,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
DK,2022-03-05,inc case,120032,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
DK,2022-03-05,inc case,125932,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
DK,2022-03-05,inc case,130993,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
DK,2022-03-05,inc case,135538,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
DK,2022-03-05,inc case,139750,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
DK,2022-03-05,inc case,143747,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
DK,2022-03-05,inc case,147613,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
DK,2022-03-05,inc case,151419,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
DK,2022-03-05,inc case,155225,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
DK,2022-03-05,inc case,159091,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
DK,2022-03-05,inc case,163088,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
DK,2022-03-05,inc case,167300,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
DK,2022-03-05,inc case,171845,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
DK,2022-03-05,inc case,176906,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
DK,2022-03-05,inc case,182806,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
DK,2022-03-05,inc case,190229,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
DK,2022-03-05,inc case,201231,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
DK,2022-03-05,inc case,210774,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
DK,2022-03-05,inc case,221870,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
DK,2022-03-05,inc case,98571,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
DK,2022-03-05,inc case,112079,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
DK,2022-03-05,inc case,123696,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
DK,2022-03-05,inc case,137090,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
DK,2022-03-05,inc case,146127,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
DK,2022-03-05,inc case,153309,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
DK,2022-03-05,inc case,159471,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
DK,2022-03-05,inc case,165005,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
DK,2022-03-05,inc case,170132,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
DK,2022-03-05,inc case,174998,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
DK,2022-03-05,inc case,179705,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
DK,2022-03-05,inc case,184338,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
DK,2022-03-05,inc case,188971,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
DK,2022-03-05,inc case,193678,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
DK,2022-03-05,inc case,198544,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
DK,2022-03-05,inc case,203671,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
DK,2022-03-05,inc case,209205,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
DK,2022-03-05,inc case,215367,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
DK,2022-03-05,inc case,222549,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
DK,2022-03-05,inc case,231586,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
DK,2022-03-05,inc case,244980,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
DK,2022-03-05,inc case,256597,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
DK,2022-03-05,inc case,270105,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
DK,2022-03-05,inc death,117,A-2022-03-04,2022-02-26,1 wk,quantile,0.01
DK,2022-03-05,inc death,133,A-2022-03-04,2022-02-26,1 wk,quantile,0.025
DK,2022-03-05,inc death,147,A-2022-03-04,2022-02-26,1 wk,quantile,0.05
DK,2022-03-05,inc death,163,A-2022-03-04,2022-02-26,1 wk,quantile,0.1
DK,2022-03-05,inc death,174,A-2022-03-04,2022-02-26,1 wk,quantile,0.15
DK,2022-03-05,inc death,182,A-2022-03-04,2022-02-26,1 wk,quantile,0.2
DK,2022-03-05,inc death,189,A-2022-03-04,2022-02-26,1 wk,quantile,0.25
DK,2022-03-05,inc death,196,A-2022-03-04,2022-02-26,1 wk,quantile,0.3
DK,2022-03-05,inc death,202,A-2022-03-04,2022-02-26,1 wk,quantile,0.35
DK,2022-03-05,inc death,208,A-2022-03-04,2022-02-26,1 wk,quantile,0.4
DK,2022-03-05,inc death,213,A-2022-03-04,2022-02-26,1 wk,quantile,0.45
DK,2022-03-05,inc death,219,A-2022-03-04,2022-02-26,1 wk,quantile,0.5
DK,2022-03-05,inc death,225,A-2022-03-04,2022-02-26,1 wk,quantile,0.55
DK,2022-03-05,inc death,230,A-2022-03-04,2022-02-26,1 wk,quantile,0.6
DK,2022-03-05,inc death,236,A-2022-03-04,2022-02-26,1 wk,quantile,0.65
DK,2022-03-05,inc death,242,A-2022-03-04,2022-02-26,1 wk,quantile,0.7
DK,2022-03-05,inc death,249,A-2022-03-04,2022-02-26,1 wk,quantile,0.75
DK,2022-03-05,inc death,256,A-2022-03-04,2022-02-26,1 wk,quantile,0.8
DK,2022-03-05,inc death,264,A-2022-03-04,2022-02-26,1 wk,quantile,0.85
DK,2022-03-05,inc death,275,A-2022-03-04,2022-02-26,1 wk,quantile,0.9
DK,2022-03-05,inc death,291,A-2022-03-04,2022-02-26,1 wk,quantile,0.95
DK,2022-03-05,inc death,305,A-2022-03-04,2022-02-26,1 wk,quantile,0.975
DK,2022-03-05,inc death,321,A-2022-03-04,2022-02-26,1 wk,quantile,0.99
DK,2022-03-05,inc death,143,B-2022-03-04,2022-02-26,1 wk,quantile,0.01
DK,2022-03-05,inc death,162,B-2022-03-04,2022-02-26,1 wk,quantile,0.025
DK,2022-03-05,inc death,179,B-2022-03-04,2022-02-26,1 wk,quantile,0.05
DK,2022-03-05,inc death,199,B-2022-03-04,2022-02-26,1 wk,quantile,0.1
DK,2022-03-05,inc death,212,B-2022-03-04,2022-02-26,1 wk,quantile,0.15
DK,2022-03-05,inc death,222,B-2022-03-04,2022-02-26,1 wk,quantile,0.2
DK,2022-03-05,inc death,231,B-2022-03-04,2022-02-26,1 wk,quantile,0.25
DK,2022-03-05,inc death,239,B-2022-03-04,2022-02-26,1 wk,quantile,0.3
DK,2022-03-05,inc death,246,B-2022-03-04,2022-02-26,1 wk,quantile,0.35
DK,2022-03-05,inc death,253,B-2022-03-04,2022-02-26,1 wk,quantile,0.4
DK,2022-03-05,inc death,260,B-2022-03-04,2022-02-26,1 wk,quantile,0.45
DK,2022-03-05,inc death,267,B-2022-03-04,2022-02-26,1 wk,quantile,0.5
DK,2022-03-05,inc death,274,B-2022-03-04,2022-02-26,1 wk,quantile,0.55
DK,2022-03-05,inc death,281,B-2022-03-04,2022-02-26,1 wk,quantile,0.6
DK,2022-03-05,inc death,288,B-2022-03-04,2022-02-26,1 wk,quantile,0.65
DK,2022-03-05,inc death,295,B-2022-03-04,2022-02-26,1 wk,quantile,0.7
DK,2022-03-05,inc death,303,B-2022-03-04,2022-02-26,1 wk,quantile,0.75
DK,2022-03-05,inc death,312,B-2022-03-04,2022-02-26,1 wk,quantile,0.8
DK,2022-03-05,inc death,322,B-2022-03-04,2022-02-26,1 wk,quantile,0.85
DK,2022-03-05,inc death,335,B-2022-03-04,2022-02-26,1 wk,quantile,0.9
DK,2022-03-05,inc death,355,B-2022-03-04,2022-02-26,1 wk,quantile,0.95
DK,2022-03-05,inc death,372,B-2022-03-04,2022-02-26,1 wk,quantile,0.975
DK,2022-03-05,inc death,391,B-2022-03-04,2022-02-26,1 wk,quantile,0.99
DK,2022-03-12,inc case,87798,B-2022-03-04,2022-02-26,2 wk,quantile,0.01
DK,2022-03-12,inc case,99829,B-2022-03-04,2022-02-26,2 wk,quantile,0.025
DK,2022-03-12,inc case,110177,B-2022-03-04,2022-02-26,2 wk,quantile,0.05
DK,2022-03-12,inc case,122107,B-2022-03-04,2022-02-26,2 wk,quantile,0.1
DK,2022-03-12,inc case,130156,B-2022-03-04,2022-02-26,2 wk,quantile,0.15
DK,2022-03-12,inc case,136554,B-2022-03-04,2022-02-26,2 wk,quantile,0.2
DK,2022-03-12,inc case,142042,B-2022-03-04,2022-02-26,2 wk,quantile,0.25
DK,2022-03-12,inc case,146971,B-2022-03-04,2022-02-26,2 wk,quantile,0.3
DK,2022-03-12,inc case,151538,B-2022-03-04,2022-02-26,2 wk,quantile,0.35
DK,2022-03-12,inc case,155872,B-2022-03-04,2022-02-26,2 wk,quantile,0.4
DK,2022-03-12,inc case,160065,B-2022-03-04,2022-02-26,2 wk,quantile,0.45
DK,2022-03-12,inc case,164191,B-2022-03-04,2022-02-26,2 wk,quantile,0.5
DK,2022-03-12,inc case,168317,B-2022-03-04,2022-02-26,2 wk,quantile,0.55
DK,2022-03-12,inc case,172510,B-2022-03-04,2022-02-26,2 wk,quantile,0.6
DK,2022-03-12,inc case,176844,B-2022-03-04,2022-02-26,2 wk,quantile,0.65
DK,2022-03-12,inc case,181411,B-2022-03-04,2022-02-26,2 wk,quantile,0.7
DK,2022-03-12,inc case,186340,B-2022-03-04,2022-02-26,2 wk,quantile,0.75
DK,2022-03-12,inc case,191828,B-2022-03-04,2022-02-26,2 wk,quantile,0.8
DK,2022-03-12,inc case,198226,B-2022-03-04,2022-02-26,2 wk,quantile,0.85
DK,2022-03-12,inc case,206275,B-2022-03-04,2022-02-26,2 wk,quantile,0.9
DK,2022-03-12,inc case,218205,B-2022-03-04,2022-02-26,2 wk,quantile,0.95
DK,2022-03-12,inc case,228553,B-2022-03-04,2022-02-26,2 wk,quantile,0.975
DK,2022-03-12,inc case,240584,B-2022-03-04,2022-02-26,2 wk,quantile,0.99
DK,2022-03-12,inc case,94079,A-2022-03-04,2022-02-26,2 wk,quantile,0.01
DK,2022-03-12,inc case,106972,A-2022-03-04,2022-02-26,2 wk,quantile,0.025
DK,2022-03-12,inc case,118060,A-2022-03-04,2022-02-26,2 wk,quantile,0.05
DK,2022-03-12,inc case,130843,A-2022-03-04,2022-02-26,2 wk,quantile,0.1
DK,2022-03-12,inc case,139468,A-2022-03-04,2022-02-26,2 wk,quantile,0.15
DK,2022-03-12,inc case,146323,A-2022-03-04,2022-02-26,2 wk,quantile,0.2
DK,2022-03-12,inc case,152204,A-2022-03-04,2022-02-26,2 wk,quantile,0.25
DK,2022-03-12,inc case,157486,A-2022-03-04,2022-02-26,2 wk,quantile,0.3
DK,2022-03-12,inc case,162379,A-2022-03-04,2022-02-26,2 wk,quantile,0.35
DK,2022-03-12,inc case,167023,A-2022-03-04,2022-02-26,2 wk,quantile,0.4
DK,2022-03-12,inc case,171516,A-2022-03-04,2022-02-26,2 wk,quantile,0.45
DK,2022-03-12,inc case,175938,A-2022-03-04,2022-02-26,2 wk,quantile,0.5
DK,2022-03-12,inc case,180360,A-2022-03-04,2022-02-26,2 wk,quantile,0.55
DK,2022-03-12,inc case,184853,A-2022-03-04,2022-02-26,2 wk,quantile,0.6
